WS_nonfish,Fishery,Atmospheric,Hydrological,F_other,Total_Watershed
1.8311749263957955,18.310418159907496,21.274408245083904,49.578978402211064,9.00502018580709,20.141593086303292
50.643367681982056,8.526613951057852,7.959493137212354,23.087447005941268,9.783078123725083,59.16998163303991
75.6115845852629,5.104052955051489,4.731318191212081,13.82020492444711,0.7328393515150362,80.71563754031439
15.726018802647625,15.898710290682386,15.48260068459115,43.04881555630923,9.843854665769621,31.62472909333001
17.796634363777986,17.37034518847721,14.384377758620662,47.03355004879982,3.4150926658099428,35.1669795522552
11.6601477435294,18.859927701020933,4.864547420209025,55.05450812900307,9.560869061579808,30.520075444550333
15.307764424029909,15.094872628608716,12.571994287337453,40.87227050207898,16.1530983794156,30.402637052638624
11.919204624312638,15.235207869273404,17.630948064014554,41.252255153724924,13.962383618085573,27.154412493586044
18.541174418890986,14.794302115867422,13.255694391649067,40.05841803681027,13.350411514315821,33.335476534758406
13.877207101954863,15.516832749651094,22.255739703140378,42.014808675978344,6.335411814807648,29.394039851605957
26.584064728500923,14.840894518659722,15.549351153915365,27.027145497802657,15.998544493061097,41.42495924716064
11.099944877824935,18.028162627268344,14.396712349311695,48.81471726768045,7.660462481153136,29.12810750509328
18.93506873561618,16.385491559174444,19.556819065377134,44.36686945253387,0.7557511993187137,35.320560294790624
25.373878722288985,13.396028019893661,15.09930600301185,36.27232202309668,9.858465153090691,38.76990674218265
18.12921536298224,16.248083832655094,14.829047956482428,43.99481160841992,6.7988411441041245,34.377299195637335
21.986816301402335,17.20601333946665,11.166665903305999,46.58858996532507,3.0519145157444716,39.192829640868986
48.11896967576597,9.541240684258916,6.254089713733352,25.795933675101608,10.289766139149549,57.660210360024884
19.537175084467115,17.092589852610732,4.520983597721198,46.28147406245369,12.567777051653886,36.62976493707785
24.67668511045379,13.218085228513468,11.970104638118286,35.79050769566725,14.344617443607975,37.894770338967255
25.76875305657474,13.22682372095435,16.292996977382035,35.81416884443023,8.897257167783284,38.995576777529095
14.79791060077234,18.702875661644256,14.47938801705616,50.641632560759845,1.3781931323267156,33.5007862624166
15.405022356637955,18.702421025838607,14.697574762363413,50.548874054099514,0.6461077976305133,34.10744338247656
18.68424734387467,14.19147912404407,7.936242350183816,44.44153215400053,14.746498736394322,32.87572646791874
19.816161435031372,17.60727569264092,14.114677806925133,47.67508495238155,0.7868001259376626,37.42343712767229
